CustomerID,Age,Gender,City,AnnualIncome,SpendingScore,PurchaseAmount,PurchaseFrequency,ProductCategory,LastPurchaseDaysAgo
22764,53,Female,Chennai,873386,43,40771,21,Beauty,43
22765,34,Male,Delhi,1134905,63,42152,39,Home,143
22766,41,Male,Bangalore,1098014,17,32275,46,Beauty,1
22767,38,Male,Chennai,263035,36,10892,30,Sports,356
22768,19,Female,Bangalore,253194,19,41166,37,Electronics,8
22769,48,Female,Delhi,1372919,5,21783,24,Beauty,253
22770,61,Female,Mumbai,578343,23,10610,1,Home,152
22771,50,Male,Delhi,1057585,19,8504,16,Beauty,125
22772,47,Male,Pune,714179,1,16840,28,Books,295
22773,29,Male,Chennai,277201,27,24184,30,Beauty,317
22774,61,Female,Chennai,232412,43,38908,19,Home,178
22775,29,Male,Hyderabad,1886510,25,21300,23,Books,215
22776,41,Male,Mumbai,1777335,54,46980,34,Clothing,48
22777,41,Female,Chennai,640230,6,37772,37,Electronics,44
22778,28,Male,Mumbai,1506166,81,2020,23,Beauty,90
22779,30,Male,Chennai,316409,76,42146,43,Home,75
22780,44,Male,Mumbai,1167342,25,28166,16,Electronics,92
22781,25,Male,Pune,1362782,74,28179,41,Sports,198
22782,27,Female,Delhi,1400282,46,7306,32,Books,357
22783,25,Female,Mumbai,1238580,59,49399,16,Home,89
22784,37,Female,Bangalore,1263453,55,19010,35,Beauty,10
22785,25,Male,Pune,278505,24,26889,27,Beauty,225
22786,26,Male,Delhi,1329546,75,18554,3,Clothing,117
22787,24,Female,Chennai,1350157,24,1007,20,Sports,43
22788,31,Male,Chennai,1188995,3,19817,27,Sports,217
22789,45,Female,Hyderabad,1522851,40,47931,2,Sports,129
22790,19,Female,Pune,1390784,20,13509,13,Electronics,142
22791,60,Male,Bangalore,1071851,87,46660,6,Beauty,139
22792,25,Female,Pune,1521830,69,29290,14,Sports,295
22793,30,Female,Hyderabad,332516,77,46998,24,Books,250
22794,38,Female,Pune,1066976,70,2417,27,Books,324
22795,64,Female,Delhi,1493460,66,38727,9,Sports,206
22796,45,Female,Hyderabad,699799,93,28497,23,Books,348
22797,52,Female,Delhi,1626937,69,16122,35,Books,61
22798,40,Male,Hyderabad,1898983,79,3445,44,Electronics,315
22799,63,Female,Mumbai,1235377,8,49472,37,Clothing,284
22800,32,Female,Delhi,560460,98,38567,14,Clothing,360
22801,19,Male,Delhi,882864,55,28028,26,Home,342
22802,29,Male,Mumbai,231713,37,14980,8,Sports,274
22803,53,Female,Mumbai,1803237,90,2710,45,Electronics,74
22804,20,Male,Bangalore,877020,73,49018,31,Home,100
22805,22,Male,Mumbai,248308,72,5013,8,Beauty,135
22806,20,Female,Hyderabad,962175,14,3832,36,Home,16
22807,64,Male,Mumbai,1917863,48,31818,30,Books,121
22808,36,Female,Mumbai,1925188,89,674,16,Sports,359
22809,19,Female,Delhi,1962963,98,30941,31,Clothing,58
22810,61,Female,Delhi,1827612,67,24019,31,Clothing,131
22811,54,Female,Pune,1483722,32,2686,35,Clothing,56
22812,34,Male,Mumbai,1458395,36,32052,37,Electronics,242
22813,31,Female,Bangalore,1311472,5,29784,14,Books,361
22814,45,Male,Delhi,1182184,79,17782,47,Home,243
22815,44,Male,Hyderabad,1930961,92,11588,39,Beauty,4
22816,27,Female,Pune,1301981,18,8349,25,Electronics,185
22817,20,Female,Hyderabad,1765055,11,18771,1,Beauty,232
22818,53,Male,Mumbai,1900237,74,18007,29,Electronics,49
22819,55,Female,Mumbai,1058167,4,7234,28,Books,335
22820,42,Female,Bangalore,1528073,20,18930,29,Electronics,262
22821,39,Female,Mumbai,649271,5,48293,10,Beauty,320
22822,56,Male,Pune,382744,63,36944,8,Electronics,55
22823,64,Male,Chennai,1309594,54,14917,40,Books,145
22824,47,Male,Chennai,1901570,65,2578,30,Clothing,216
22825,38,Male,Mumbai,1734748,77,2193,30,Electronics,136
22826,47,Female,Pune,1862335,86,8124,41,Beauty,202
22827,45,Female,Chennai,344119,13,43091,6,Sports,289
22828,48,Male,Hyderabad,414244,79,10030,15,Beauty,283
22829,43,Male,Pune,610394,73,40591,24,Electronics,130
22830,60,Male,Pune,460931,3,38614,13,Books,57
22831,39,Male,Mumbai,955290,2,21147,9,Home,100
22832,38,Male,Hyderabad,1622974,12,26855,20,Clothing,48
22833,18,Female,Hyderabad,1751129,88,31112,36,Books,23
22834,54,Male,Chennai,1024390,82,9149,49,Home,32
22835,30,Male,Bangalore,634266,56,21464,13,Beauty,331
22836,38,Female,Hyderabad,1293213,58,40325,27,Electronics,245
22837,63,Female,Chennai,1976715,89,32179,18,Beauty,207
22838,26,Female,Bangalore,1868711,52,30412,8,Electronics,255
22839,34,Male,Pune,247548,15,21650,42,Sports,153
22840,64,Female,Chennai,731652,1,32473,49,Clothing,190
22841,38,Male,Chennai,1149431,72,35763,8,Electronics,214
22842,48,Male,Mumbai,1957260,71,34473,24,Beauty,65
22843,56,Female,Pune,1850111,99,1668,44,Sports,22
22844,39,Male,Pune,1593960,45,48277,40,Home,26
22845,29,Male,Delhi,498371,16,20338,27,Home,84
22846,23,Female,Bangalore,1644161,17,43895,20,Home,341
22847,33,Female,Chennai,1529572,30,28207,35,Electronics,143
22848,43,Female,Hyderabad,767841,37,39008,8,Books,325
22849,22,Female,Hyderabad,866929,18,44002,24,Beauty,91
22850,26,Female,Delhi,744709,76,37051,40,Beauty,173
22851,63,Female,Bangalore,362506,92,31363,12,Books,1
22852,57,Female,Mumbai,1866857,11,6732,47,Sports,169
22853,31,Female,Bangalore,1825889,60,31443,33,Home,26
22854,61,Female,Hyderabad,718868,59,21329,14,Home,204
22855,59,Female,Hyderabad,1626057,70,49775,21,Sports,201
22856,47,Male,Mumbai,1286724,26,10610,33,Sports,33
22857,43,Male,Mumbai,1999513,80,21790,41,Beauty,40
22858,62,Male,Hyderabad,1813483,38,29355,45,Electronics,347
22859,46,Female,Chennai,1800146,9,16231,1,Electronics,343
22860,36,Male,Chennai,665044,82,12414,6,Clothing,186
22861,64,Male,Mumbai,890040,97,11464,14,Home,298
22862,25,Male,Pune,558817,83,7709,28,Sports,97
22863,40,Male,Chennai,1091932,73,8984,25,Sports,227
22864,59,Male,Mumbai,1588133,46,35934,39,Beauty,319
22865,52,Female,Bangalore,1510503,44,17034,23,Electronics,306
22866,48,Female,Bangalore,1991951,42,15858,43,Clothing,312
22867,52,Female,Bangalore,355506,73,18806,39,Books,153
22868,49,Male,Mumbai,1572925,69,37592,17,Electronics,85
22869,22,Male,Mumbai,1387706,23,49265,31,Electronics,325
22870,33,Female,Chennai,762736,34,19882,28,Beauty,97
22871,34,Female,Chennai,1661436,22,2053,7,Home,184
22872,49,Female,Chennai,267648,69,21372,18,Sports,159
22873,55,Male,Delhi,1733386,65,1548,16,Beauty,146
22874,49,Female,Mumbai,1290211,26,30396,6,Books,223
22875,37,Female,Pune,1050143,82,3989,2,Home,259
22876,19,Female,Bangalore,364315,55,37074,20,Beauty,98
22877,37,Female,Bangalore,724613,90,44722,23,Electronics,280
22878,64,Female,Delhi,576380,15,22285,2,Beauty,105
22879,35,Male,Delhi,240807,66,41382,25,Home,286
22880,18,Male,Bangalore,543497,53,33735,47,Clothing,310
22881,46,Female,Mumbai,1793501,79,48761,6,Clothing,203
22882,46,Male,Bangalore,668240,11,30463,43,Books,351
22883,36,Female,Bangalore,909547,58,49091,40,Beauty,282
22884,61,Female,Pune,568583,84,17354,29,Electronics,154
22885,57,Male,Delhi,1313419,42,8508,9,Sports,41
22886,23,Male,Delhi,1707609,81,33380,9,Books,165
22887,61,Male,Chennai,1019856,69,43023,14,Books,276
22888,56,Male,Delhi,726498,33,14842,45,Books,341
22889,63,Female,Pune,1604077,44,26323,15,Home,13
22890,25,Male,Pune,1149355,89,41670,46,Sports,184
22891,41,Female,Bangalore,536772,7,29870,16,Clothing,304
22892,37,Female,Pune,1550956,98,9970,48,Home,210
22893,31,Female,Chennai,1556106,79,4937,45,Clothing,90
22894,22,Female,Bangalore,1116537,52,33767,44,Beauty,251
22895,58,Female,Mumbai,416361,13,27663,9,Sports,17
22896,57,Male,Mumbai,629917,32,27692,28,Home,107
22897,51,Female,Delhi,521975,39,40068,4,Electronics,85
22898,33,Male,Chennai,1693479,78,42271,40,Beauty,361
22899,62,Female,Pune,1487557,63,30413,12,Home,235
22900,24,Male,Hyderabad,1896787,20,8233,22,Electronics,204
22901,33,Male,Mumbai,393747,16,28305,1,Beauty,343
22902,24,Female,Pune,834458,30,894,44,Beauty,15
22903,44,Female,Mumbai,657431,19,2175,40,Electronics,25
22904,31,Male,Mumbai,1868659,86,23057,4,Sports,358
22905,31,Female,Mumbai,1298377,74,16590,42,Sports,351
22906,61,Female,Delhi,483288,72,48261,33,Electronics,178
22907,50,Male,Chennai,1333787,93,30208,20,Books,93
22908,50,Male,Mumbai,1894673,78,21187,35,Home,27
22909,61,Female,Pune,784553,75,30946,47,Sports,264
22910,37,Female,Pune,1732076,30,45082,2,Clothing,316
22911,64,Female,Delhi,383245,97,28316,10,Sports,72
22912,53,Female,Chennai,1054016,34,33503,8,Electronics,288
22913,24,Male,Chennai,785710,39,23538,14,Clothing,6
22914,49,Male,Hyderabad,1057291,49,37502,27,Sports,156
22915,20,Female,Bangalore,637103,5,9005,13,Books,19
22916,56,Male,Mumbai,1119398,43,222,13,Sports,118
22917,46,Male,Delhi,1903917,47,29343,29,Clothing,300
22918,41,Male,Chennai,1384968,59,17838,8,Electronics,81
22919,39,Male,Hyderabad,892104,69,41131,24,Sports,88
22920,23,Male,Bangalore,344297,17,43000,5,Home,140
22921,41,Male,Chennai,691928,19,8584,28,Clothing,89
22922,57,Male,Chennai,1538845,46,28667,2,Beauty,39
22923,40,Female,Mumbai,1104495,56,17105,21,Sports,200
22924,55,Female,Bangalore,1113334,26,15448,38,Clothing,219
22925,27,Male,Bangalore,1648679,66,15690,27,Books,328
22926,33,Male,Delhi,322587,14,37278,8,Books,90
22927,28,Male,Hyderabad,1574168,52,31346,12,Electronics,164
22928,49,Male,Pune,1342295,92,42619,10,Home,17
22929,62,Male,Delhi,1531281,4,942,7,Clothing,280
22930,23,Female,Hyderabad,285675,3,23604,41,Sports,87
22931,41,Male,Delhi,640247,79,47979,10,Electronics,15
22932,50,Female,Hyderabad,1400101,22,48845,29,Home,296
22933,29,Female,Pune,1690181,50,22473,25,Books,333
22934,44,Male,Mumbai,550384,64,11533,26,Clothing,89
22935,55,Male,Hyderabad,500246,83,29910,26,Electronics,40
22936,35,Male,Pune,1323291,98,21598,6,Clothing,69
22937,62,Female,Delhi,1744332,10,41058,22,Clothing,167
22938,56,Female,Bangalore,833099,56,43479,39,Beauty,261
22939,30,Female,Chennai,1924554,98,2299,12,Books,142
22940,57,Male,Pune,1284462,16,32126,7,Sports,193
22941,47,Male,Pune,1773947,37,26184,26,Home,291
22942,58,Male,Pune,1111920,55,10978,13,Books,236
22943,30,Male,Hyderabad,1167740,22,25040,18,Electronics,89
22944,51,Male,Hyderabad,1168405,32,47161,5,Sports,212
22945,53,Male,Bangalore,1431966,44,43667,31,Books,301
22946,47,Female,Mumbai,1045431,81,16201,17,Electronics,353
22947,42,Female,Delhi,1973018,73,10233,15,Books,224
22948,19,Male,Mumbai,657434,52,44043,34,Electronics,283
22949,53,Male,Hyderabad,568679,33,42387,22,Electronics,95
22950,35,Female,Hyderabad,1360537,97,39188,5,Clothing,81
22951,22,Female,Pune,1151622,2,11648,16,Beauty,151
22952,36,Female,Pune,873738,14,37482,33,Sports,329
22953,59,Male,Mumbai,554709,61,9606,41,Beauty,5
22954,35,Female,Delhi,1331239,97,22283,4,Clothing,230
22955,49,Female,Hyderabad,498194,65,7974,33,Beauty,243
22956,38,Female,Hyderabad,253285,86,34096,28,Sports,225
22957,27,Female,Mumbai,337683,30,38452,11,Home,56
22958,54,Female,Chennai,1029756,27,14986,5,Clothing,259
22959,39,Male,Pune,707090,64,27615,42,Beauty,155
22960,30,Male,Bangalore,776867,33,48841,41,Sports,302
22961,34,Female,Hyderabad,847797,53,19917,7,Clothing,22
22962,26,Male,Delhi,958574,80,47354,24,Clothing,317
22963,41,Male,Chennai,1310554,10,6103,44,Clothing,364
22964,61,Female,Mumbai,701968,27,14468,4,Beauty,243
22965,31,Male,Mumbai,629969,37,48316,12,Sports,304
22966,63,Male,Delhi,446251,2,48817,4,Beauty,222
22967,25,Female,Pune,501353,94,9798,25,Sports,157
22968,54,Female,Pune,863336,43,43649,3,Home,269
22969,36,Male,Chennai,458631,83,21356,17,Clothing,47
22970,45,Male,Delhi,1138041,19,20417,26,Beauty,25
22971,63,Male,Hyderabad,1411687,99,27873,9,Home,238
22972,58,Female,Chennai,1901494,11,29866,46,Books,105
22973,47,Male,Bangalore,1709277,52,22689,13,Home,52
22974,24,Male,Bangalore,653003,32,26411,5,Beauty,102
22975,43,Female,Delhi,1120637,80,3498,47,Books,141
22976,57,Male,Bangalore,1915645,81,43853,5,Electronics,226
22977,63,Female,Delhi,1512854,29,4926,12,Beauty,295
22978,63,Male,Hyderabad,1733765,84,9468,28,Home,284
22979,28,Female,Pune,364450,36,5394,10,Books,327
22980,31,Male,Hyderabad,1419982,47,5526,1,Clothing,85
22981,38,Male,Delhi,520635,88,32639,35,Home,298
22982,25,Female,Hyderabad,484645,43,29125,28,Beauty,118
22983,20,Female,Bangalore,625947,52,9687,2,Home,281
22984,45,Female,Hyderabad,330566,53,5421,23,Clothing,79
22985,46,Female,Bangalore,1892293,68,29703,5,Electronics,36
22986,40,Female,Pune,489050,5,48928,33,Home,54
22987,35,Female,Pune,366401,83,30153,31,Beauty,20
22988,52,Female,Bangalore,551109,48,16294,15,Books,65
22989,30,Male,Mumbai,1282172,24,8196,1,Electronics,85
22990,29,Male,Hyderabad,349151,1,48417,29,Electronics,172
22991,64,Male,Hyderabad,1160668,99,2813,24,Clothing,77
22992,22,Male,Delhi,1553953,2,46115,9,Electronics,321
22993,56,Male,Delhi,669824,10,37467,35,Electronics,43
22994,28,Male,Chennai,1926094,63,22348,16,Electronics,316
22995,28,Male,Bangalore,760521,59,28698,8,Sports,202
22996,64,Female,Pune,1953353,6,40817,8,Beauty,342
22997,59,Male,Pune,1413705,84,48852,23,Electronics,176
22998,64,Female,Mumbai,424804,83,23445,47,Sports,308
22999,48,Male,Bangalore,328287,48,39086,44,Sports,301
23000,48,Female,Hyderabad,1679971,36,38743,17,Home,157
23001,30,Male,Chennai,752255,48,38230,27,Electronics,242
23002,31,Male,Bangalore,1593112,29,41754,29,Clothing,212
23003,62,Male,Chennai,1353422,41,43295,11,Electronics,14
23004,59,Male,Bangalore,1433992,88,37137,23,Home,250
23005,42,Female,Hyderabad,538447,73,5154,4,Clothing,277
23006,50,Male,Hyderabad,1774760,32,11425,17,Beauty,155
23007,50,Female,Bangalore,1137042,5,38743,11,Clothing,150
23008,32,Male,Pune,1730029,85,25843,8,Home,203
23009,33,Male,Pune,258233,17,43487,26,Clothing,62
23010,61,Male,Mumbai,342763,24,334,49,Books,202
23011,55,Male,Hyderabad,614076,91,44580,8,Home,20
23012,23,Female,Delhi,657266,82,17299,8,Clothing,33
23013,61,Female,Mumbai,486905,86,47649,7,Electronics,231
23014,42,Female,Bangalore,1457381,6,40425,34,Clothing,6
23015,32,Male,Mumbai,891461,28,10290,32,Electronics,269
23016,21,Male,Delhi,939506,20,260,13,Sports,162
23017,21,Male,Hyderabad,1513933,80,18730,36,Books,298
23018,47,Male,Hyderabad,1102411,19,3499,18,Beauty,21
23019,51,Female,Pune,1750961,8,31448,13,Home,210
23020,44,Female,Hyderabad,1447701,18,17421,30,Beauty,97
23021,48,Female,Pune,491820,37,40158,1,Clothing,6
23022,49,Male,Delhi,1895601,61,38529,35,Sports,362
23023,61,Female,Mumbai,442755,45,45674,3,Sports,359
23024,56,Male,Bangalore,1217962,95,11275,30,Books,199
23025,26,Female,Bangalore,1918842,38,47520,48,Clothing,316
23026,58,Female,Mumbai,1346641,2,10481,25,Books,258
23027,25,Female,Hyderabad,1239796,55,46368,33,Beauty,298
23028,31,Female,Pune,1595742,96,39331,16,Sports,271
23029,50,Male,Bangalore,613218,15,19983,49,Books,233
23030,40,Male,Hyderabad,675656,59,44293,3,Clothing,159
23031,38,Female,Chennai,316332,75,36451,47,Books,74
23032,29,Female,Chennai,462798,5,48482,29,Electronics,316
23033,19,Male,Bangalore,1445225,93,38465,14,Sports,236
23034,30,Female,Mumbai,1313274,84,1564,43,Sports,193
23035,21,Female,Mumbai,1197972,20,37632,45,Electronics,53
23036,37,Female,Mumbai,1718431,82,46344,5,Books,40
23037,31,Male,Hyderabad,318639,12,36687,44,Books,82
23038,47,Male,Chennai,1963103,57,33212,17,Books,108
23039,46,Female,Hyderabad,1523855,81,10407,29,Books,184
23040,25,Female,Delhi,1499756,68,30625,21,Books,233
23041,29,Male,Delhi,1209924,19,42084,6,Electronics,319
23042,58,Male,Bangalore,1970985,87,46891,24,Home,198
23043,55,Male,Delhi,1073118,27,3800,49,Beauty,319
23044,43,Male,Mumbai,1050615,53,36375,28,Electronics,360
23045,19,Male,Bangalore,602688,42,8092,17,Books,10
23046,57,Male,Chennai,499836,45,8613,42,Home,362
23047,31,Male,Pune,1223700,78,7092,22,Home,323
23048,23,Male,Chennai,372251,68,27724,24,Sports,345
23049,59,Female,Delhi,1563881,68,46496,40,Sports,178
23050,57,Female,Delhi,1335455,24,36759,18,Beauty,54
23051,48,Male,Chennai,244767,87,21966,28,Clothing,329
23052,34,Female,Delhi,1799472,36,22164,10,Sports,135
23053,42,Male,Delhi,299933,75,21114,1,Clothing,118
23054,49,Female,Hyderabad,1403258,97,6968,37,Sports,22
23055,29,Male,Pune,1382897,5,47936,26,Clothing,200
23056,30,Male,Pune,1265420,27,47528,26,Clothing,299
23057,36,Female,Chennai,962991,37,13411,33,Electronics,217
23058,61,Female,Chennai,1968771,27,34589,9,Electronics,91
23059,42,Female,Delhi,1672693,95,3436,18,Books,270
23060,48,Female,Mumbai,784145,76,8490,5,Home,49
23061,54,Female,Hyderabad,464589,47,11445,22,Electronics,143
23062,42,Male,Mumbai,1632735,64,45234,10,Sports,100
23063,33,Male,Delhi,544517,6,34845,14,Electronics,205
23064,55,Male,Chennai,1162922,76,15164,12,Beauty,68
23065,60,Female,Mumbai,431422,56,49427,32,Electronics,277
23066,40,Male,Pune,230544,14,10675,39,Clothing,155
23067,31,Male,Bangalore,1083463,22,45088,45,Electronics,250
23068,23,Female,Mumbai,653282,55,41783,36,Clothing,256
23069,42,Male,Chennai,1909847,75,10832,47,Sports,127
23070,40,Female,Pune,1097026,52,39048,15,Sports,19
23071,60,Female,Delhi,606096,56,6213,33,Electronics,146
23072,29,Male,Mumbai,1293411,77,18646,16,Books,363
23073,30,Male,Delhi,205479,6,13416,4,Books,202
23074,53,Female,Hyderabad,1896592,20,31748,3,Sports,72
23075,56,Female,Bangalore,312568,54,2596,26,Beauty,148
23076,51,Male,Chennai,1564573,2,9613,37,Home,4
23077,23,Male,Chennai,352280,75,3487,34,Beauty,244
23078,55,Male,Delhi,763221,72,2480,42,Electronics,203
23079,57,Male,Bangalore,349924,30,12382,9,Sports,353
23080,25,Male,Pune,910602,91,16070,44,Electronics,273
23081,25,Female,Chennai,623037,54,6133,14,Electronics,118
23082,57,Female,Mumbai,1313867,4,29911,47,Sports,309
23083,50,Male,Chennai,1864404,71,37600,33,Electronics,358
23084,51,Male,Mumbai,1168971,47,12366,48,Sports,341
23085,61,Male,Chennai,1793173,88,17429,38,Clothing,115
23086,32,Male,Mumbai,1427366,96,28369,5,Home,176
23087,53,Male,Hyderabad,767863,19,35630,47,Books,11
23088,52,Female,Delhi,1298466,42,1904,28,Sports,217
23089,63,Female,Pune,1417641,99,26702,33,Home,176
23090,39,Male,Pune,1875919,42,18818,17,Clothing,364
23091,40,Male,Hyderabad,1607520,51,16970,21,Sports,364
23092,57,Male,Pune,1829812,3,10637,7,Sports,279
23093,62,Female,Mumbai,529898,82,34473,40,Sports,131
23094,39,Female,Pune,1472112,37,19413,35,Electronics,82
23095,22,Female,Delhi,1132173,22,22766,7,Clothing,268
23096,48,Male,Bangalore,1493329,33,21752,8,Books,235
23097,30,Male,Mumbai,1911851,98,19197,44,Home,326
23098,45,Female,Pune,648911,49,26738,42,Electronics,200
23099,37,Female,Chennai,1096167,87,44539,31,Beauty,204
23100,50,Male,Chennai,1976578,54,23071,5,Books,87
23101,33,Female,Bangalore,1970346,62,26037,5,Electronics,8
23102,46,Female,Hyderabad,674045,35,28203,24,Sports,260
23103,40,Female,Mumbai,1018009,29,4300,22,Beauty,6
23104,41,Male,Chennai,601742,66,26630,44,Books,120
23105,51,Male,Delhi,631971,50,2943,13,Electronics,57
23106,24,Female,Bangalore,561626,14,35584,22,Beauty,283
23107,55,Female,Hyderabad,657455,48,37202,26,Electronics,318
23108,54,Male,Hyderabad,282549,44,7063,1,Home,214
23109,21,Male,Delhi,960183,72,37585,17,Sports,58
23110,51,Female,Pune,1713342,1,12577,19,Sports,21
23111,59,Female,Delhi,1150352,28,26981,2,Sports,260
23112,39,Female,Pune,1544397,3,41252,11,Home,314
23113,22,Male,Bangalore,634625,71,48546,30,Beauty,172
23114,59,Female,Delhi,1153342,98,6241,46,Home,207
23115,40,Female,Chennai,1603802,48,23199,23,Sports,285
23116,32,Female,Hyderabad,1614453,32,3536,15,Home,225
23117,48,Female,Pune,613678,9,8689,23,Books,329
23118,26,Female,Delhi,546043,99,41855,12,Clothing,78
23119,60,Male,Mumbai,1908711,57,14479,27,Home,37
23120,42,Female,Delhi,1992684,83,11228,6,Beauty,215
23121,42,Female,Pune,707234,46,28191,30,Books,221
23122,38,Male,Hyderabad,1309315,58,7672,5,Beauty,122
23123,26,Male,Chennai,987161,56,43575,46,Home,219
23124,55,Female,Delhi,1866275,15,31301,38,Electronics,134
23125,39,Female,Chennai,637187,95,33034,35,Electronics,323
23126,60,Female,Mumbai,1345022,61,41319,6,Home,135
23127,40,Male,Pune,1780769,16,49998,14,Electronics,303
23128,21,Male,Hyderabad,1562892,46,39167,17,Clothing,55
23129,46,Male,Bangalore,930101,71,38794,9,Beauty,346
23130,32,Male,Hyderabad,450535,35,19236,40,Sports,11
23131,18,Female,Pune,643688,93,5035,31,Clothing,147
23132,47,Male,Bangalore,796156,66,29087,36,Books,275
23133,46,Female,Bangalore,760320,57,10739,10,Sports,125
23134,37,Male,Hyderabad,1171264,34,16022,27,Home,309
23135,50,Female,Pune,459080,99,45267,49,Beauty,325
23136,58,Female,Bangalore,311178,31,45712,5,Sports,20
23137,61,Female,Pune,1998991,12,1922,17,Home,9
23138,53,Male,Chennai,1955996,65,17130,31,Home,127
23139,39,Female,Mumbai,926842,47,9704,14,Clothing,139
23140,30,Female,Delhi,587265,93,38181,23,Electronics,353
23141,24,Female,Pune,1062729,65,41868,44,Electronics,43
23142,25,Male,Pune,875248,1,7763,29,Beauty,68
23143,45,Female,Bangalore,1108426,79,46808,39,Beauty,164
23144,62,Male,Pune,1225302,67,34471,15,Beauty,234
23145,60,Female,Pune,438357,14,35693,47,Books,156
23146,26,Male,Bangalore,1862898,54,22214,12,Sports,88
23147,42,Female,Hyderabad,852329,10,11172,33,Electronics,247
23148,33,Female,Pune,768547,67,15718,40,Books,321
23149,27,Female,Chennai,404572,84,17934,30,Beauty,58
23150,28,Female,Delhi,1840364,50,39421,22,Clothing,339
23151,48,Male,Pune,262943,91,1204,30,Beauty,214
23152,29,Female,Bangalore,847584,36,14941,32,Clothing,102
23153,48,Female,Chennai,1805542,11,6273,20,Electronics,88
23154,31,Female,Delhi,1014280,3,939,38,Home,279
23155,61,Male,Hyderabad,1118848,88,37334,20,Home,220
23156,49,Male,Pune,1936401,39,38237,2,Beauty,99
23157,34,Male,Bangalore,1873905,10,42838,31,Electronics,124
23158,52,Female,Hyderabad,423599,90,47157,28,Clothing,41
23159,18,Male,Pune,1029999,51,32891,3,Home,185
23160,46,Male,Hyderabad,970852,32,28087,20,Home,119
23161,21,Male,Bangalore,702477,52,24535,35,Electronics,160
23162,40,Female,Chennai,1879189,72,48008,19,Clothing,304
23163,45,Male,Chennai,1422560,47,8552,6,Home,273
23164,33,Female,Hyderabad,297114,13,28679,11,Electronics,121
23165,29,Male,Hyderabad,1014405,67,2875,45,Electronics,210
23166,38,Male,Pune,1794166,53,12888,6,Books,266
23167,62,Female,Mumbai,423147,53,6170,18,Sports,223
23168,34,Female,Delhi,1819761,15,41623,47,Electronics,114
23169,57,Female,Pune,972623,53,15365,14,Home,36
23170,30,Male,Hyderabad,621166,85,3409,14,Clothing,70
23171,49,Female,Hyderabad,1055681,42,37991,1,Sports,281
23172,54,Female,Delhi,359396,29,43100,17,Electronics,57
23173,32,Male,Bangalore,1486748,47,39369,14,Home,16
23174,29,Female,Chennai,1882710,91,43819,31,Sports,52
23175,32,Female,Bangalore,1850388,30,21644,45,Sports,78
23176,51,Male,Delhi,1406924,14,27219,10,Books,323
23177,23,Male,Delhi,1373106,79,6668,38,Clothing,43
23178,34,Male,Mumbai,1449600,59,5978,33,Beauty,309
23179,37,Female,Pune,1784604,64,32386,5,Beauty,279
23180,26,Male,Pune,1658479,44,37058,16,Sports,109
23181,22,Female,Pune,577350,14,20639,20,Electronics,186
23182,40,Male,Pune,229598,25,1558,48,Beauty,321
23183,50,Male,Mumbai,580862,91,3979,22,Clothing,317
23184,55,Male,Chennai,1437932,44,26154,40,Clothing,333
23185,31,Female,Pune,1870199,61,49276,17,Home,207
23186,34,Female,Hyderabad,550399,2,11048,9,Beauty,2
23187,36,Female,Delhi,1451349,81,11168,38,Beauty,85
23188,50,Female,Mumbai,899198,79,49239,42,Sports,89
23189,18,Female,Bangalore,576911,91,43946,9,Home,133
23190,30,Male,Pune,1589851,74,40969,15,Beauty,283
23191,63,Male,Mumbai,1050347,43,12749,46,Beauty,185
23192,44,Male,Bangalore,273830,9,45147,14,Clothing,338
23193,23,Male,Mumbai,585752,61,45968,9,Beauty,315
23194,23,Female,Bangalore,1637837,67,14113,9,Beauty,342
23195,50,Female,Mumbai,1722673,24,1175,33,Beauty,273
23196,47,Female,Mumbai,789396,65,33051,31,Books,275
23197,63,Male,Pune,1283794,38,27894,10,Beauty,261
23198,52,Male,Chennai,1585403,70,41183,10,Books,112
23199,40,Female,Hyderabad,1735564,5,28585,39,Books,55
23200,27,Male,Delhi,1491009,68,42777,5,Sports,62
23201,36,Male,Hyderabad,1663090,67,22215,18,Beauty,338
23202,45,Female,Chennai,225315,30,32767,33,Home,193
23203,40,Male,Pune,1221517,87,42526,49,Beauty,113
23204,21,Female,Bangalore,1703393,62,41889,18,Sports,356
23205,37,Male,Hyderabad,438161,7,39189,12,Books,207
23206,36,Female,Delhi,902679,51,49929,25,Sports,59
23207,59,Male,Pune,891677,32,5229,27,Sports,113
23208,44,Female,Delhi,1281906,74,13574,41,Beauty,68
23209,51,Female,Bangalore,221394,97,45947,9,Sports,43
23210,21,Male,Delhi,562147,26,49861,49,Home,355
23211,55,Male,Chennai,1074746,43,2774,13,Home,23
23212,24,Female,Hyderabad,307220,62,46508,49,Electronics,127
23213,24,Female,Delhi,361653,31,46533,22,Clothing,31
23214,43,Female,Hyderabad,1110745,94,33586,2,Beauty,361
23215,43,Female,Mumbai,1787874,23,41150,39,Electronics,75
23216,36,Female,Hyderabad,1921662,64,47550,48,Electronics,219
23217,26,Male,Bangalore,906407,93,35554,15,Electronics,253
23218,37,Male,Chennai,1703619,72,336,23,Home,38
23219,59,Male,Pune,337300,55,40574,13,Beauty,325
23220,62,Male,Delhi,1017666,16,44788,45,Beauty,251
23221,33,Male,Pune,580932,9,22515,47,Beauty,21
23222,34,Female,Chennai,546346,4,8774,20,Books,141
23223,39,Male,Hyderabad,953052,83,9981,13,Clothing,76
